time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m],GPS Sat, ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
575073,25.66,998.58,122.87,329.69,-3.75,-92,-0.69,10.11,-0.38,-0.69,10.11,-0.38,-0.69,10.11,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.52,0.46,-10.04,-0.36,-0.01,0,0.01,45,-33.45,-19.05
575115,25.66,998.58,122.85,329.69,-3.75,-92,-0.7,10.08,-0.37,-0.7,10.08,-0.37,-0.7,10.08,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.41,-9.99,-0.38,-0.01,0,0.01,45.6,-32.85,-19.95
575163,25.66,998.58,122.89,329.69,-3.75,-92,-0.7,10.08,-0.38,-0.7,10.08,-0.38,-0.7,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.71,0.47,-10.03,-0.34,0,0,0.01,45.6,-32.85,-19.95
575204,25.66,998.58,122.86,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.71,10.1,-0.36,-0.71,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.37,-9.94,-0.33,0,0,0.01,44.55,-32.1,-19.5
575250,25.66,998.57,122.92,329.69,-3.75,-92,-0.69,10.11,-0.39,-0.69,10.11,-0.39,-0.69,10.11,-0.39,3437.4,8619.26,0.33,334.09,184.8,11,27.52,0.44,-10.02,-0.37,-0.01,0,0,44.55,-32.1,-19.5
575293,25.66,998.57,122.92,329.69,-3.75,-92,-0.7,10.08,-0.35,-0.7,10.08,-0.35,-0.7,10.08,-0.35,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.4,-9.99,-0.35,-0.01,0,0.01,44.55,-32.1,-19.5
575343,25.66,998.58,122.86,329.69,-3.75,-92,-0.69,10.08,-0.35,-0.69,10.1,-0.35,-0.69,10.1,-0.35,3437.4,8619.26,0.33,334.09,184.8,11,27.71,0.43,-9.98,-0.35,0,0.01,0,45,-33.45,-20.85
575384,25.66,998.57,122.91,329.69,-3.75,-92,-0.67,10.1,-0.37,-0.67,10.1,-0.37,-0.67,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.46,-9.93,-0.32,0,0,0.01,45,-33.45,-20.85
575430,25.66,998.58,122.85,329.69,-3.75,-92,-0.7,10.08,-0.36,-0.7,10.08,-0.36,-0.7,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.39,-10,-0.44,0,0,0.01,46.35,-30.6,-20.25
575473,25.66,998.59,122.81,329.69,-3.75,-92,-0.7,10.08,-0.38,-0.7,10.08,-0.38,-0.7,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.44,-10.03,-0.4,0,0,0.01,46.35,-30.6,-20.25
575515,25.66,998.58,122.82,329.69,-3.75,-92,-0.71,10.09,-0.38,-0.71,10.09,-0.38,-0.71,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.41,-9.98,-0.34,0,0,0.01,46.65,-32.1,-19.5
575568,25.66,998.58,122.89,329.69,-3.75,-92,-0.7,10.08,-0.38,-0.7,10.08,-0.38,-0.7,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.4,-10.05,-0.37,0,0,0.01,46.65,-32.1,-19.5
575613,25.66,998.58,122.83,329.69,-3.75,-92,-0.68,10.1,-0.36,-0.68,10.1,-0.36,-0.69,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.85,0.41,-9.95,-0.39,0,0,0,46.65,-32.1,-19.5
575657,25.66,998.57,122.94,329.69,-3.75,-92,-0.69,10.08,-0.36,-0.69,10.08,-0.36,-0.69,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.48,-10.01,-0.34,0,0,0,46.65,-32.1,-19.5
575699,25.66,998.57,122.96,329.69,-3.75,-92,-0.7,10.1,-0.37,-0.7,10.1,-0.37,-0.7,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.33,0.38,-10.01,-0.34,0,0,0.01,46.65,-32.1,-19.5
575748,25.66,998.57,122.91,329.69,-3.75,-92,-0.71,10.09,-0.36,-0.71,10.09,-0.36,-0.71,10.09,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.52,0.41,-10.02,-0.37,0,0,0.01,46.65,-32.1,-19.5
575791,25.66,998.57,122.92,329.69,-3.75,-92,-0.7,10.1,-0.37,-0.7,10.1,-0.37,-0.7,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.41,-10.02,-0.34,0,-0.01,0.01,46.65,-32.1,-19.5
575835,25.66,998.57,122.91,329.69,-3.75,-92,-0.71,10.08,-0.38,-0.71,10.08,-0.38,-0.71,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.46,-10.06,-0.37,0,0,0,46.65,-32.1,-19.5
575876,25.66,998.57,122.92,329.69,-3.75,-92,-0.7,10.1,-0.37,-0.7,10.1,-0.37,-0.7,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.95,0.43,-10.01,-0.34,0,0,0.01,46.65,-32.1,-19.5
575925,25.66,998.58,122.9,329.69,-3.75,-92,-0.72,10.08,-0.37,-0.72,10.08,-0.37,-0.72,10.08,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.36,-10,-0.34,0,0,0,46.65,-32.1,-19.5
575966,25.66,998.57,122.93,329.69,-3.75,-92,-0.7,10.09,-0.39,-0.7,10.09,-0.39,-0.7,10.09,-0.39,3437.4,8619.26,0.33,334.09,184.8,11,27.71,0.47,-9.97,-0.36,-0.01,0,0.01,46.65,-32.1,-19.5
576007,25.66,998.57,122.92,329.69,-3.75,-92,-0.68,10.07,-0.36,-0.68,10.07,-0.36,-0.68,10.07,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.85,0.42,-10,-0.31,0,0,0.01,46.65,-32.1,-19.5
576053,25.66,998.58,122.88,329.69,-3.75,-92,-0.71,10.1,-0.37,-0.71,10.1,-0.37,-0.71,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.85,0.4,-10.02,-0.4,0,0,0.01,46.65,-32.1,-19.5
576096,25.66,998.58,122.86,329.69,-3.75,-92,-0.68,10.09,-0.36,-0.68,10.09,-0.36,-0.68,10.09,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.42,-10.05,-0.35,0,0,0,46.65,-32.1,-19.5
576146,25.66,998.58,122.84,329.69,-3.75,-92,-0.71,10.11,-0.37,-0.71,10.11,-0.37,-0.71,10.11,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.42,-9.99,-0.34,0,0,0.01,44.7,-31.65,-20.4
576187,25.66,998.58,122.82,329.69,-3.75,-92,-0.71,10.09,-0.37,-0.71,10.09,-0.37,-0.71,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.9,0.32,-10.01,-0.35,0,0,0,44.7,-31.65,-20.4
576234,25.66,998.59,122.81,329.69,-3.75,-92,-0.7,10.09,-0.4,-0.7,10.09,-0.4,-0.7,10.09,-0.4,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.43,-10.07,-0.3,0,0,0.01,45.9,-33.3,-19.5
576279,25.66,998.59,122.8,329.69,-3.75,-92,-0.7,10.1,-0.36,-0.7,10.1,-0.36,-0.7,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.43,-10.02,-0.34,0,0,0.01,45.9,-33.3,-19.5
576327,25.66,998.58,122.85,329.69,-3.75,-92,-0.7,10.08,-0.36,-0.7,10.08,-0.36,-0.7,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.43,-10.01,-0.33,0,0,0,45.75,-31.65,-19.8
576368,25.66,998.57,122.91,329.69,-3.75,-92,-0.69,10.08,-0.37,-0.69,10.08,-0.37,-0.69,10.08,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.52,0.46,-10.01,-0.36,-0.01,0,0.01,45.75,-31.65,-19.8
576411,25.66,998.58,122.89,329.69,-3.75,-92,-0.68,10.07,-0.37,-0.68,10.07,-0.37,-0.68,10.07,-0.37,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.41,-10.03,-0.35,0,0,0.01,45.15,-32.85,-20.25
576452,25.66,998.59,122.79,329.69,-3.75,-92,-0.69,10.08,-0.36,-0.69,10.08,-0.36,-0.69,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.8,11,27.85,0.4,-10,-0.35,-0.01,0,0,45.15,-32.85,-20.25
576495,25.66,998.59,122.74,329.69,-3.75,-92,-0.68,10.07,-0.38,-0.72,10.08,-0.35,-0.72,10.08,-0.35,3437.4,8619.26,0.33,334.09,184.8,11,27.57,0.45,-10.07,-0.33,0,0,0.01,45.15,-32.85,-20.25
576545,25.66,998.59,122.8,329.69,-3.75,-92,-0.71,10.09,-0.37,-0.71,10.09,-0.37,-0.68,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.76,0.42,-10.04,-0.34,0,0,0.01,45.9,-31.35,-21.3
576588,25.66,998.59,122.79,329.69,-3.75,-92,-0.71,10.1,-0.39,-0.71,10.1,-0.39,-0.71,10.1,-0.39,3437.4,8619.26,0.33,334.09,184.8,11,27.61,0.43,-10.07,-0.33,-0.01,0,0.01,45.9,-31.35,-21.3
576631,25.66,998.58,122.82,329.69,-3.75,-92,-0.7,10.09,-0.38,-0.7,10.09,-0.38,-0.7,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.71,0.46,-10.01,-0.33,0,-0.01,0.01,45.6,-31.35,-18.9
576676,25.66,998.58,122.84,329.69,-3.75,-92,-0.69,10.11,-0.38,-0.69,10.11,-0.38,-0.69,10.1,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.52,0.39,-9.98,-0.38,0,-0.01,0.01,45.6,-31.35,-18.9
576726,25.66,998.58,122.83,329.69,-3.75,-92,-0.71,10.1,-0.39,-0.71,10.09,-0.38,-0.71,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.8,11,27.71,0.34,-9.98,-0.38,0,-0.01,0.01,44.85,-32.55,-20.25
576768,25.66,998.59,122.74,329.69,-3.75,-92,-0.69,10.08,-0.39,-0.69,10.08,-0.39,-0.69,10.08,-0.39,3437.4,8619.26,0.33,334.09,184.9,11,27.52,0.49,-10.05,-0.34,0,0,0,44.85,-32.55,-20.25
576812,25.66,998.6,122.73,329.69,-3.75,-92,-0.67,10.09,-0.37,-0.67,10.09,-0.37,-0.67,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.61,0.46,-9.97,-0.36,-0.01,0,0.01,45.75,-31.95,-20.1
576856,25.66,998.6,122.73,329.69,-3.75,-92,-0.7,10.11,-0.36,-0.7,10.1,-0.35,-0.7,10.1,-0.35,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.41,-10.02,-0.36,0,0,0.01,45.75,-31.95,-20.1
576898,25.66,998.59,122.76,329.69,-3.75,-92,-0.7,10.1,-0.35,-0.7,10.1,-0.35,-0.7,10.1,-0.35,3437.4,8619.26,0.33,334.09,184.9,11,27.52,0.37,-10,-0.35,-0.01,0,0.01,45.75,-31.95,-20.1
576948,25.66,998.6,122.71,329.69,-3.75,-92,-0.7,10.11,-0.38,-0.7,10.11,-0.38,-0.7,10.11,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.61,0.42,-10,-0.39,0,0,0.01,45.15,-31.8,-21
576989,25.66,998.59,122.74,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.71,10.1,-0.36,-0.71,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.43,-9.99,-0.36,0,0,0,45.15,-31.8,-21
577037,25.66,998.59,122.77,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.71,10.1,-0.36,-0.69,10.11,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.52,0.41,-10.01,-0.33,0,0,0,45.9,-32.55,-19.95
577078,25.66,998.59,122.76,329.69,-3.75,-92,-0.69,10.12,-0.38,-0.69,10.12,-0.38,-0.69,10.12,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.4,-9.99,-0.37,0,0,0.01,45.9,-32.55,-19.95
577128,25.66,998.58,122.82,329.69,-3.75,-92,-0.7,10.1,-0.39,-0.7,10.1,-0.39,-0.7,10.1,-0.39,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.38,-9.99,-0.29,-0.01,0,0.01,45.6,-32.55,-21.3
577169,25.66,998.59,122.8,329.69,-3.75,-92,-0.7,10.09,-0.41,-0.7,10.09,-0.41,-0.7,10.09,-0.41,3437.4,8619.26,0.33,334.09,184.9,11,27.76,0.4,-9.94,-0.33,-0.01,0,0,45.6,-32.55,-21.3
577217,25.66,998.59,122.78,329.69,-3.75,-92,-0.7,10.1,-0.37,-0.7,10.1,-0.37,-0.7,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.41,-10.08,-0.35,0,0,0.01,43.95,-33.45,-18.75
577259,25.66,998.59,122.81,329.69,-3.75,-92,-0.7,10.11,-0.37,-0.7,10.11,-0.37,-0.7,10.11,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.4,-9.98,-0.34,0,0,0.01,43.95,-33.45,-18.75
577309,25.66,998.58,122.83,329.69,-3.75,-92,-0.7,10.09,-0.39,-0.7,10.08,-0.38,-0.7,10.08,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.61,0.47,-10.04,-0.32,0,0,0.01,45.6,-32.55,-18.9
577350,25.66,998.58,122.87,329.69,-3.75,-92,-0.7,10.08,-0.36,-0.7,10.08,-0.36,-0.7,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.45,-10,-0.36,0,0,0.01,45.6,-32.55,-18.9
577391,25.66,998.58,122.89,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.71,10.1,-0.36,-0.71,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.4,-9.97,-0.36,0,0,0.01,45.6,-32.55,-18.9
577437,25.66,998.58,122.88,329.69,-3.75,-92,-0.69,10.09,-0.35,-0.69,10.09,-0.35,-0.69,10.09,-0.35,3437.4,8619.26,0.33,334.09,184.9,11,27.37,0.37,-9.99,-0.36,0,0,0,45.15,-32.1,-19.5
577480,25.66,998.58,122.86,329.69,-3.75,-92,-0.71,10.09,-0.36,-0.71,10.09,-0.36,-0.71,10.09,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.23,0.4,-10.01,-0.34,-0.01,0,0,45.15,-32.1,-19.5
577529,25.66,998.58,122.88,329.69,-3.75,-92,-0.69,10.09,-0.38,-0.71,10.09,-0.37,-0.71,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.42,0.43,-10.04,-0.36,-0.01,0,0.01,45.75,-32.4,-19.8
577571,25.66,998.58,122.83,329.69,-3.75,-92,-0.7,10.09,-0.38,-0.7,10.09,-0.38,-0.7,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.39,-9.96,-0.32,0,-0.01,0,45.75,-32.4,-19.8
577616,25.66,998.58,122.85,329.69,-3.75,-92,-0.72,10.1,-0.37,-0.72,10.1,-0.37,-0.72,10.1,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.76,0.44,-10.03,-0.34,-0.01,0,0.01,45.45,-32.4,-19.35
577660,25.66,998.57,122.91,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.72,10.08,-0.35,-0.72,10.08,-0.35,3437.4,8619.26,0.33,334.09,184.9,11,27.76,0.38,-10.02,-0.37,0,0,0,45.45,-32.4,-19.35
577710,25.66,998.57,122.97,329.69,-3.75,-92,-0.7,10.11,-0.36,-0.69,10.1,-0.38,-0.69,10.1,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.39,-10.02,-0.34,0,0,0.01,45.6,-32.1,-21
577755,25.66,998.57,122.95,329.69,-3.75,-92,-0.7,10.09,-0.37,-0.7,10.09,-0.37,-0.7,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.45,-9.95,-0.35,0,0,0.01,45.6,-32.1,-21
577796,25.66,998.58,122.9,329.69,-3.75,-92,-0.7,10.08,-0.36,-0.7,10.08,-0.36,-0.7,10.08,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.61,0.42,-10.03,-0.4,-0.01,0,0.01,45.6,-32.1,-21
577841,25.65,998.57,122.93,329.69,-3.75,-92,-0.68,10.09,-0.37,-0.68,10.09,-0.37,-0.68,10.09,-0.37,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.42,-10.01,-0.34,0,0,0.01,46.5,-31.65,-19.05
577882,25.65,998.57,122.96,329.69,-3.75,-92,-0.71,10.09,-0.38,-0.71,10.09,-0.38,-0.71,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.85,0.39,-10.03,-0.36,-0.01,0,0.01,46.5,-31.65,-19.05
577931,25.66,998.57,122.93,329.69,-3.75,-92,-0.7,10.11,-0.39,-0.7,10.11,-0.39,-0.7,10.11,-0.39,3437.4,8619.26,0.33,334.09,184.9,11,27.76,0.43,-9.98,-0.34,0,0,0.01,45.15,-32.55,-20.25
577972,25.66,998.58,122.87,329.69,-3.75,-92,-0.71,10.07,-0.38,-0.71,10.07,-0.38,-0.71,10.07,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.37,0.43,-9.98,-0.4,0,0,0,45.15,-32.55,-20.25
578019,25.66,998.58,122.89,329.69,-3.75,-92,-0.71,10.07,-0.39,-0.71,10.07,-0.39,-0.71,10.09,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.61,0.41,-10.02,-0.34,0,0,0.01,46.2,-31.95,-18.75
578061,25.66,998.57,122.92,329.69,-3.75,-92,-0.69,10.11,-0.35,-0.69,10.11,-0.35,-0.69,10.11,-0.35,3437.4,8619.26,0.33,334.09,184.9,11,27.76,0.4,-10.01,-0.37,0,0,0,46.2,-31.95,-18.75
578111,25.66,998.57,122.94,329.69,-3.75,-92,-0.71,10.08,-0.35,-0.69,10.09,-0.36,-0.69,10.09,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.41,-10.01,-0.34,-0.01,0,0.01,45,-31.95,-18.75
578152,25.66,998.57,122.92,329.69,-3.75,-92,-0.69,10.1,-0.36,-0.69,10.1,-0.36,-0.69,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.52,0.36,-9.97,-0.33,-0.01,0,0.01,45,-31.95,-18.75
578197,25.66,998.58,122.84,329.69,-3.75,-92,-0.71,10.1,-0.36,-0.71,10.1,-0.36,-0.71,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.39,-10.01,-0.4,0,-0.01,0.01,45,-31.95,-18.75
578241,25.66,998.58,122.82,329.69,-3.75,-92,-0.69,10.1,-0.37,-0.69,10.1,-0.36,-0.69,10.1,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.35,-10.02,-0.34,0,0,0,45.6,-32.55,-20.25
578283,25.66,998.59,122.76,329.69,-3.75,-92,-0.71,10.1,-0.39,-0.71,10.1,-0.39,-0.71,10.1,-0.39,3437.4,8619.26,0.33,334.09,184.9,11,27.57,0.4,-10.01,-0.37,0,0,0.01,45.6,-32.55,-20.25
578332,25.66,998.58,122.82,329.69,-3.75,-92,-0.7,10.11,-0.36,-0.7,10.11,-0.36,-0.7,10.11,-0.36,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.4,-10.05,-0.32,-0.01,0,0,46.65,-31.8,-21
578374,25.65,998.58,122.83,329.69,-3.75,-92,-0.71,10.1,-0.38,-0.71,10.1,-0.38,-0.71,10.1,-0.38,3437.4,8619.26,0.33,334.09,184.9,11,27.71,0.41,-10.01,-0.35,-0.01,0,0.01,46.65,-31.8,-21
